stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code
14788715,,Avenida Magenta 1001,,-19.85969587,-43.8912639,,,0,,,0,
14788716,,Rua Taquaril 655,,-19.91917691,-43.89489564,,,0,,,0,
14788717,,Rua Amur 22,,-19.96169196,-43.99716169,,,0,,,0,
14788718,,Rua Das Gaivotas 500,,-19.82529818,-43.94679382,,,0,,,0,
14788719,,Rua Da Olaria 450,,-19.90917849,-43.8793097,,,0,,,0,
14788720,,Rua Itagiba Miranda Rabelo 70,,-19.8518587,-43.88481426,,,0,,,0,
14788721,,Rua Da Olaria 451,,-19.90917787,-43.87952703,,,0,,,0,
14788722,,Rua Maria Felicia 182,,-19.87317187,-44.00947558,,,0,,,0,
14788723,,Rua Itapetinga 1077,,-19.88991842,-43.9486136,,,0,,,0,
14788724,,Rua Carangola 85,,-19.99345173,-43.99166069,,,0,,,0,
14788725,,Rua Carlos Eduardo Lott 474,,-19.91902966,-44.02347782,,,0,,,0,
14788726,,Avenida Cristiano Machado 8033,,-19.8615244,-43.93331131,,,0,,,0,
14788727,,Rua Helga Taveira De Souza 31,,-19.82569647,-44.01042377,,,0,,,0,
14788728,,Avenida Parana 304,,-19.91921563,-43.94234302,,,0,14785882,,0,2A
14788729,,Rua Cinquenta E Seis 547,,-20.00824321,-44.04194691,,,0,,,0,
14788730,,Rua Jacui 2419,,-19.89220497,-43.93632387,,,0,,,0,
14788731,,Rua Radialista Orlando Arcanjo 127,,-19.81710399,-44.00291337,,,0,,,0,
14788732,,Avenida Bernardo De Vasconcelos 377,,-19.88485997,-43.94790473,,,0,,,0,
14788733,,Avenida Parana 302,,-19.91866457,-43.94217883,,,0,14785882,,0,1A
14788734,,Avenida Cristiano Machado 9366,,-19.85053355,-43.93340429,,,0,,,0,
14788735,,Rua Padre Pedro Pinto 5770,,-19.80323199,-43.98823783,,,0,,,0,
14788736,,Avenida Parana 301,,-19.91895559,-43.94220604,,,0,14785882,,0,1B
14788737,,Rua Dom Carloto Tavora 365,,-19.84022634,-43.94416252,,,0,,,0,
14788738,,"Rua Amur, 35",,-19.96190338,-43.99701004,,,0,,,0,
14788739,,Rua Augusto Franco 421,,-19.8270649,-43.96220688,,,0,,,0,
14788740,,Mineirão,,-19.85745756,-43.96012296,,,1,,,1,
14788741,,Rua Argemiro Rodrigues Da Silva 470,,-19.8883308,-43.96209263,,,0,,,0,
14788742,,Rua Cananeia 238,,-19.90745272,-43.96957235,,,0,,,0,
14788743,,Avenida Professor Mario Werneck 1685,,-19.97010279,-43.96463056,,,0,,,0,
14788744,,Rua Luiz Cantanhede 228,,-19.87654658,-43.93862122,,,0,,,0,
14788745,,Avenida Deputado Anuar Menhen 2731,,-19.8299648,-43.97141071,,,0,,,0,
14788746,,Rod Anel Rodoviario Celso Mello Azevedo 13390,,-19.90529555,-43.98714816,,,0,,,0,
14788748,,Rua Aguanil 455,,-19.95379481,-43.996096,,,0,,,0,
14788749,,Rua Josue Menezes 240,,-19.93644754,-43.99321892,,,0,,,0,
14788750,,Rua Taquaril 640,,-19.91946159,-43.89459942,,,0,,,0,
14788751,,Rua Flor De Pitangueira 41,,-20.02278363,-44.02911954,,,0,,,0,
14788752,,Rua Flor De Pitangueira 42,,-20.02288679,-44.02914759,,,0,,,0,
14788753,,Avenida Cristiano Machado 10351,,-19.83468776,-43.94051592,,,0,,,0,
14788754,,Avenida Sideral 260,,-19.9535639,-44.00457751,,,0,,,0,
14788755,,Rua Itarumirim 3,,-19.83080534,-43.88882497,,,0,,,0,
14788756,,Rua Augusto Franco 410,,-19.82713692,-43.96234811,,,0,,,0,
14788757,,Avenida Perimetral 1800,,-20.00926867,-44.02223473,,,0,,,0,
14788758,,Rua Madre Paulina 151,,-19.98540789,-44.03240495,,,0,,,0,
14788759,,Rua Conde Santa Marinha 795,,-19.88917639,-43.94610359,,,0,,,0,
14788760,,Rua Anelio Marques Guimaraes 345,,-20.00282604,-44.01853959,,,0,,,0,
14788761,,Rua Dos Tamoios 213,,-19.92054584,-43.93833901,,,0,,,0,
14788762,,Rua Orquidea 31,,-19.95304317,-43.98240559,,,0,,,0,
14788763,,Avenida Perimetral 570,,-19.99930513,-44.02773906,,,0,,,0,
14788764,,Rua Doutor Alvaro Camargos 900,,-19.82496734,-43.95873184,,,0,,,0,
14788765,,Rua Treze 29,,-19.98448608,-43.98290576,,,0,,,0,
14788766,,Rua Central 275,,-19.83735196,-43.98744261,,,0,,,0,
14788767,,Rua Jacutinga 56,,-19.91553838,-43.9841463,,,0,,,0,
14788768,,Rua Da Ressurreicao 340,,-19.90213156,-43.99714097,,,0,,,0,
14788769,,Rua Das Chacaras 430,,-19.79771798,-43.99010839,,,0,,,0,
14788770,,Rua Dois Mil Duzentos E Vinte E Um 50,,-19.91199642,-43.88381758,,,0,,,0,
14788771,,Via Geraldo Dias 60,,-20.01603338,-44.00281909,,,0,,,0,
14788772,,Rua Feira De Santana 12,,-19.82942945,-43.89562928,,,0,,,0,
14788773,,Rua Antonio Ribeiro De Resende 41,,-19.79156188,-43.97199141,,,0,,,0,
14788774,,Rua Barreiro 712,,-19.9016572,-43.88954471,,,0,,,0,
14788775,,Rua Maestro Dele Andrade 873,,-19.92662698,-43.91316002,,,0,,,0,
14788776,,Rua Das Piramides 231,,-19.95374123,-44.00384519,,,0,,,0,
14788777,,Rua Lagoa Da Prata 979,,-19.94463376,-43.98396549,,,0,,,0,
14788778,,Rua Vitorio Marcola 467,,-19.94641467,-43.92567941,,,0,,,0,
14788779,,Rua Professor Bressane 680,,-19.89010287,-43.90092771,,,0,,,0,
14788780,,Avenida Brigadeiro Eduardo Gomes 1163,,-19.90578822,-44.00580082,,,0,,,0,
14788781,,Rua Itajuba 1255,,-19.90576574,-43.92833653,,,0,,,0,
14788782,,Rua Jose Soares Da Costa 44,,-19.90207908,-44.01601565,,,0,,,0,
14788783,,Rua Campos Sales 753,,-19.92826607,-43.98034723,,,0,,,0,
14788785,,Rua Lassance 215,,-19.89318743,-43.89520839,,,0,,,0,
14788786,,Rua Treze 16,,-19.98512789,-43.98401091,,,0,,,0,
14788787,,Rua Contagem 1920,,-19.87986662,-43.90852647,,,0,,,0,
14788788,,Rua Coronel Jairo Pereira 472,,-19.87376261,-43.93115567,,,0,,,0,
14788789,,Rua Esmeralda 434,,-19.92697593,-43.96195434,,,0,,,0,
14788790,,Rua Alcina Lima Drummond 667,,-19.98936396,-44.02113955,,,0,,,0,
14788791,,Rua Francisco Dumont 452,,-19.87161443,-44.00331344,,,0,,,0,
14788792,,Rua Hele Amaral Valadao 200,,-19.86683386,-43.90964083,,,0,,,0,
14788793,,Avenida Abilio Machado 440,,-19.91174651,-43.99589887,,,0,,,0,
14788794,,Rua Vicentina De Souza 350,,-19.90662971,-43.91747219,,,0,,,0,
14788795,,Avenida Bias Fortes 21,,-19.93263029,-43.93914362,,,0,,,0,
14788796,,Avenida Dos Andradas 3501,,-19.91859424,-43.91253376,,,0,,,0,
14788797,,Rua Crisanto Muniz 205,,-19.81313102,-43.98063529,,,0,,,0,
14788798,,Rua Pedro Feliciano De Carvalho 3,,-19.79492368,-43.95586453,,,0,,,0,
14788799,,Avenida Dos Andradas 3500,,-19.91864472,-43.91213962,,,0,,,0,
14788800,,Pca Da Bandeira 50,,-19.94918927,-43.91961312,,,0,,,0,
14788801,,Rua Pedra Sideral 128,,-19.81256227,-43.98685206,,,0,,,0,
14788802,,Rua Porto Seguro 282,,-19.88877986,-43.90320986,,,0,,,0,
14788803,,Avenida Perimetral 575,,-19.99937358,-44.02758332,,,0,,,0,
14788804,,Rua Boaventura 1523,,-19.85792791,-43.95738993,,,0,,,0,
14788805,,Rua Treze 9,,-19.98498401,-43.98417747,,,0,,,0,
14788806,,Avenida Deputado Anuar Menhen 125,,-19.84179784,-43.97417566,,,0,,,0,
14788807,,Avenida Heraclito Mourao De Miranda 2216,,-19.87591624,-44.00237155,,,0,,,0,
14788808,,Rua Boaventura 1524,,-19.85798751,-43.95732193,,,0,,,0,
14788809,,Rua Ganso 363,,-19.86480889,-43.89670678,,,0,,,0,
14788810,,Rua Vasconcelos Pereira 256,,-19.88451135,-43.89445238,,,0,,,0,
14788811,,Rua Francisco Rodrigues De Miranda 314,,-19.87684118,-43.91527589,,,0,,,0,
14788812,,Rua Nair Camillo Dos Reis 91,,-19.99813156,-44.04198367,,,0,,,0,
14788813,,Avenida Do Contorno 4766,,-19.9361113,-43.92545574,,,0,,,0,
14788814,,Avenida Cristiano Machado 10390,,-19.83446036,-43.93999363,,,0,,,0,
14788815,,Rua Doutor Cristiano Rezende 1753,,-19.98516432,-43.98734613,,,0,,,0,
14788816,,Pca Da Bandeira 49,,-19.94867965,-43.91980195,,,0,,,0,
14788817,,Rua Mangabeira Da Serra 35,,-19.94341554,-43.91230926,,,0,,,0,
14788818,,Rua Jacui 3704,,-19.88183442,-43.93317888,,,0,,,0,
14788819,,Rua Anhangai 147,,-19.90483623,-43.97331671,,,0,,,0,
14788820,,Rua Francisco Duarte Mendonca 2112,,-19.98975126,-44.01408455,,,0,,,0,
14788821,,Rua Paranaiba 340,,-19.89439184,-43.95170209,,,0,,,0,
14788822,,Avenida Professor Cristovam Dos Santos 1100,,-19.96735339,-43.93435288,,,0,,,0,
14788823,,Avenida Guarapari 866,,-19.83894854,-43.97731311,,,0,,,0,
14788824,,Avenida Presidente Tancredo Neves 1561,,-19.89419118,-43.99317554,,,0,,,0,
14788825,,Rua Manesmann 13,,-19.97817223,-43.99822229,,,0,,,0,
14788826,,Rua Padre Pedro Pinto 3165,,-19.80396877,-43.97858411,,,0,,,0,
14788827,,Rua Doutor Cristiano Rezende 1761,,-19.98498698,-43.98736781,,,0,,,0,
14788828,,Rua Francisco Rodrigues De Miranda 325,,-19.87667827,-43.91570622,,,0,,,0,
14788829,,Rua Feira De Santana 23,,-19.82951865,-43.89560298,,,0,,,0,
14788830,,Via Geraldo Dias 51,,-20.01602515,-44.00267298,,,0,,,0,
14788831,,Rua Dom Oscar Romero 91,,-19.93914162,-43.99088702,,,0,,,0,
14788832,,Rua Coletora 916,,-20.00318812,-44.02321967,,,0,,,0,
14788833,,Avenida Afonso Pena 1213,,-19.92346528,-43.93571733,,,0,,,0,
14788834,,Avenida Afonso Pena 3877,,-19.94423496,-43.92287567,,,0,,,0,
14788835,,Rua Jayme Sales 277,,-19.9490671,-44.00617349,,,0,,,0,
14788836,,Avenida Do Contorno 2120,,-19.91852016,-43.9259678,,,0,,,0,
14788837,,Rua Jayme Sales 278,,-19.94911247,-44.00625644,,,0,,,0,
14788838,,Avenida Dom Pedro I 1706,,-19.82982778,-43.96178469,,,0,,,0,
14788839,,Rua Heitor Socrates Cardoso 623,,-19.83427549,-43.97497668,,,0,,,0,
14788840,,Rua Tres 176,,-19.83055729,-44.01706014,,,0,,,0,
14788841,,Rua Doutor Cristiano Rezende 1756,,-19.98496439,-43.98744671,,,0,,,0,
14788842,,Rua Alice Teraiama 100,,-19.99939445,-43.97518441,,,0,,,0,
14788843,,Rua Mangabeira Da Serra 40,,-19.94349994,-43.9122524,,,0,,,0,
14788844,,Rua Dois Mil Duzentos E Vinte E Um 55,,-19.91189586,-43.88362822,,,0,,,0,
14788845,,Rua Quinhentos E Vinte E Seis 85,,-19.82655021,-43.8889824,,,0,,,0,
14788846,,Rua Pedro Lessa 156,,-19.90482756,-43.94807496,,,0,,,0,
14788847,,Avenida Waldyr Soeiro Emrich 777,,-19.98803874,-44.00958845,,,0,,,0,
14788848,,Rua Vasconcelos Pereira 239,,-19.88444151,-43.89455603,,,0,,,0,
14788849,,Rua Maria Ferreira Da Silva 325,,-19.87471226,-43.914941,,,0,,,0,
14788850,,Rua Apore 621,,-19.88963994,-43.95478157,,,0,,,0,
14788851,,Rua Benjamim Guimaraes 1,,-19.92409215,-43.89694087,,,0,,,0,
14788852,,Rua Serra Azul 12,,-19.91671043,-43.89186506,,,0,,,0,
14788853,,Avenida Padre Jose Mauricio 739,,-19.95445159,-43.99575701,,,0,,,0,
14788854,,Rua Silvio Giusepe Rosso 332,,-20.00545421,-44.01797815,,,0,,,0,
14788855,,Rua Jose Rodrigues Pereira 845,,-19.96941849,-43.96096096,,,0,,,0,
14788856,,Rua Adonias Filho 144,,-19.93640799,-44.00929849,,,0,,,0,
14788857,,Rua Pau Ferro 11,,-19.82523371,-43.9243838,,,0,,,0,
14788858,,Rua Itororo 552,,-19.9169942,-43.97482339,,,0,,,0,
14788859,,Rua S Dois 2,,-20.00883018,-44.00653357,,,0,,,0,
14788860,,Rua Filadelfia 18,,-19.82860027,-44.02259936,,,0,,,0,
14788861,,Avenida Nossa Senhora Do Carmo 463,,-19.94367911,-43.9340247,,,0,,,0,
14788862,,Rua Jose Flausino 1275,,-19.86272035,-43.87985434,,,0,,,0,
14788863,,Rua Jose Moreira Mota 91,,-19.94015915,-44.02423319,,,0,,,0,
14788864,,Avenida Bias Fortes 50,,-19.93222303,-43.9390484,,,0,,,0,
14788865,,Avenida Dos Andradas 4801,,-19.908002,-43.91051141,,,0,,,0,
14788866,,Avenida Dom Pedro I 402,,-19.83926809,-43.96640239,,,0,,,0,
14788867,,Rua Coronel Jairo Pereira 415,,-19.87413004,-43.93159943,,,0,,,0,
14788868,,Avenida Coronel Jose Benjamim 925,,-19.9189708,-43.97809646,,,0,,,0,
14788869,,Rua Ipe Florido 135,,-20.00130203,-44.03239713,,,0,,,0,
14788870,,Rua Miracema 60,,-19.89994799,-43.9520009,,,0,,,0,
14788871,,Rua Filadelfia 11,,-19.82892012,-44.02270998,,,0,,,0,
14788872,,Avenida Getulio Vargas 880,,-19.93588301,-43.93167096,,,0,,,0,
14788873,,Rua Maria Heilbuth Surette 411,,-19.97331115,-43.97366016,,,0,,,0,
14788874,,Rua Aventino 318,,-19.91066143,-44.00647368,,,0,,,0,
14788875,,Avenida Petrolina 469,,-19.90364584,-43.91870997,,,0,,,0,
14788876,,Rua Das Chacaras 455,,-19.7976745,-43.99017043,,,0,,,0,
14788877,,Rua Dos Tamoios 237,,-19.92044319,-43.93869609,,,0,,,0,
14788878,,Rua Jose Isidoro Miranda 235,,-19.86386474,-43.91080286,,,0,,,0,
14788879,,Rua Lavras 226,,-19.94219491,-43.93533242,,,0,,,0,
14788880,,Avenida Sicilia 61,,-19.86021014,-43.99336737,,,0,,,0,
14788881,,Rua Jose Flausino 1252,,-19.86283599,-43.87985334,,,0,,,0,
14788882,,Avenida Jose Candido Da Silveira 3357,,-19.87537101,-43.90571843,,,0,,,0,
14788883,,Avenida Portugal 5101,,-19.84440204,-43.95486198,,,0,,,0,
14788884,,Rua Apore 670,,-19.88983109,-43.95518875,,,0,,,0,
14788885,,Rua Pinto Martins 76,,-19.94013019,-44.00293971,,,0,,,0,
14788886,,Avenida Nenem Lara Rocha 78,,-19.80231406,-43.95530129,,,0,,,0,
14788887,,Rua Constanca 53,,-19.9305965,-43.99547434,,,0,,,0,
14788888,,Rua Maria Helena Pontes 124,,-19.83392322,-43.86964676,,,0,,,0,
14788889,,Rua Americo Martins Da Costa 36,,-19.85840216,-43.92942644,,,0,,,0,
14788890,,Rua Vitorio Marcola 446,,-19.94629498,-43.92616343,,,0,,,0,
14788891,,Rua Doutor Benedito Xavier 1616,,-19.85180763,-43.92197962,,,0,,,0,
14788892,,Rua Guido Leao 3,,-19.79582144,-43.95341903,,,0,,,0,
14788893,,Rua Doutor Benedito Xavier 1619,,-19.85195,-43.92210834,,,0,,,0,
14788894,,Rua Alcantara 324,,-19.94055035,-43.97041881,,,0,,,0,
14788895,,Rua Antonio Ribeiro De Abreu 23,,-19.83363099,-43.90379049,,,0,,,0,
14788896,,Rua Wenceslau Braz 392,,-19.83074192,-43.98777458,,,0,,,0,
14788897,,Rua Luis Augusto Cruz 668,,-20.01484101,-44.03834638,,,0,,,0,
14788898,,Rua Rio Grande Do Norte 1034,,-19.93465178,-43.93188944,,,0,,,0,
14788899,,Avenida Sicilia 50,,-19.86010086,-43.99369687,,,0,,,0,
14788900,,Rua Jose De Oliveira 340,,-19.98473029,-44.00635891,,,0,,,0,
14788901,,Rua Maria Ferreira Da Silva 365,,-19.87611348,-43.91584425,,,0,,,0,
14788902,,Rua Aarao Reis 510,,-19.9193217,-43.9344224,,,0,,,0,
14788903,,Rua Moema 335,,-19.91276302,-43.98274659,,,0,,,0,
14788904,,Avenida Do Farol 178,,-20.00440168,-44.01474611,,,0,,,0,
14788905,,Avenida Do Farol 175,,-20.00441269,-44.01458105,,,0,,,0,
14788906,,Rua Senhora Do Porto 192,,-19.96618662,-43.98333803,,,0,,,0,
14788907,,Rua Sao Joao Da Vereda 357,,-19.83124409,-43.96622188,,,0,,,0,
14788908,,Avenida Clara Nunes 421,,-19.88680208,-43.93999637,,,0,,,0,
14788909,,Rua Curitiba 1026,,-19.92168422,-43.94214107,,,0,,,0,
14788910,,Rua Pio XI 70,,-19.87975831,-43.93610954,,,0,,,0,
14788911,,Rua Um 166,,-19.84573566,-43.89667896,,,0,,,0,
14788912,,Rua Jose Felix Martins 1240,,-19.79021191,-43.9842223,,,0,,,0,
14788913,,Rua Tres Mil Cento E Quarenta 11,,-19.87204074,-43.92591122,,,0,,,0,
14788914,,Rua Flor Da Paixao 257,,-19.8984635,-43.98691575,,,0,,,0,
14788915,,Avenida Otacilio Negrao De Lima 12954,,-19.83891066,-43.99494135,,,0,,,0,
14788916,,Avenida Bento Simao 174,,-19.95535618,-43.95154583,,,0,,,0,
14788917,,Rua Contagem 2073,,-19.87836633,-43.90867726,,,0,,,0,
14788918,,Rua Paulo Campos Mendes 16,,-19.83228366,-43.89105869,,,0,,,0,
14788919,,Rua Paulo Campos Mendes 17,,-19.83160508,-43.89171626,,,0,,,0,
14788920,,Avenida Do Contorno 6777,,-19.9396106,-43.94082118,,,0,,,0,
14788921,,Avenida Amazonas 2111,,-19.9270097,-43.95253156,,,0,,,0,
14788922,,Rua Sylvio Andrade 81,,-19.88118445,-44.00746363,,,0,,,0,
14788923,,Rua Januario Borges 519,,-19.85264679,-43.87810342,,,0,,,0,
14788924,,Rua Manganes 143,,-19.88774003,-43.93350001,,,0,,,0,
14788925,,Rua Central 668,,-19.83552274,-43.98753375,,,0,,,0,
14788926,,Rua Homero De Oliveira 20,,-19.84060133,-43.97804764,,,0,,,0,
14788927,,Rua Marco Aurelio 230,,-19.85122424,-43.8948147,,,0,,,0,
14788928,,Rua Parauna 152,,-19.88298238,-44.00764203,,,0,,,0,
14788929,,Rua Da Olaria 1185,,-20.00265349,-44.02220572,,,0,,,0,
14788930,,Rua Aracy De Almeida 36,,-19.86066022,-43.90474919,,,0,,,0,
14788931,,Rua Carlos Schettino 140,,-19.94220617,-43.9935073,,,0,,,0,
14788932,,Rua Raul Seixas 455,,-19.89715315,-43.99828241,,,0,,,0,
14788933,,Rua Raul Seixas 456,,-19.8972211,-43.99815351,,,0,,,0,
14788934,,Avenida Do Contorno 4118,,-19.93056221,-43.92316261,,,0,,,0,
14788935,,Rua Avelino Prudencio Da Silva 300,,-19.92546212,-43.90211123,,,0,,,0,
14788936,,Avenida Silva Lobo 1318,,-19.93623917,-43.97057488,,,0,,,0,
14788937,,Rua Joao De Paula Estrela 255,,-19.80000483,-43.9394616,,,0,,,0,
14788938,,Avenida Menelick De Carvalho 29,,-19.99568349,-44.00591736,,,0,,,0,
14788939,,Rua Fatima 63,,-19.82445381,-44.02057129,,,0,,,0,
14788940,,Rua Sao Clemente 703,,-19.89522643,-43.95338543,,,0,,,0,
14788941,,Rua Joao Camilo De Oliveira 460,,-19.83254361,-43.91032005,,,0,,,0,
14788942,,Avenida Serrana 420,,-19.88186466,-44.01172034,,,0,,,0,
14788943,,Rua Luiz Pongelupe 320,,-20.00778206,-44.00929519,,,0,,,0,
14788944,,Rua Nizio Torres 61,,-19.88629283,-43.984203,,,0,,,0,
14788945,,Avenida Dos Engenheiros 1346,,-19.88714224,-44.00420477,,,0,,,0,
14788946,,Rua Maria Aparecida 325,,-19.87089305,-43.9113639,,,0,,,0,
14788947,,Avenida Amazonas 4766,,-19.92932222,-43.97671705,,,0,,,0,
14788948,,Rua Marfim 77,,-19.90551639,-44.01860122,,,0,,,0,
14788949,,Rua Benjamim Jacob 40,,-19.93992105,-43.96304523,,,0,,,0,
14788950,,Avenida Clara Nunes 428,,-19.88677025,-43.93987069,,,0,,,0,
14788951,,Rua Javari 1438,,-19.8866744,-43.94210237,,,0,,,0,
14788952,,Rua Irai 581,,-19.95049947,-43.94820011,,,0,,,0,
14788953,,Avenida Santa Matilde 403,,-19.92455593,-43.99885147,,,0,,,0,
14788954,,Rua Piranguinho 36,,-19.90151018,-43.89062898,,,0,,,0,
14788955,,Rua Lafaiete Brandao 315,,-19.9422478,-44.00812042,,,0,,,0,
14788956,,Rua Parauna 163,,-19.88304281,-44.00781568,,,0,,,0,
14788957,,Rua Aquidaban 654,,-19.91997184,-43.9759732,,,0,,,0,
14788958,,Rua Munhoz 150,,-19.86492172,-43.94668091,,,0,,,0,
14788959,,Rua Formiga 412,,-19.9032624,-43.94352991,,,0,,,0,
14788960,,Avenida Presidente Antonio Carlos 884,,-19.90354054,-43.94464147,,,0,14793395,,0,1B
14788961,,Rua Dos Expedicionarios 520,,-19.83863503,-43.97965393,,,0,,,0,
14788962,,Rua Sao Miguel 119,,-19.84136723,-43.96383185,,,0,,,0,
14788963,,Rua Castelo Moura 260,,-19.87975098,-44.00178401,,,0,,,0,
14788964,,Avenida Presidente Antonio Carlos 883,,-19.90365042,-43.94467246,,,0,14793395,,0,1A
14788965,,Rua Fatima 70,,-19.82468739,-44.02068778,,,0,,,0,
14788966,,Avenida Presidente Antonio Carlos 882,,-19.90406259,-43.94454768,,,0,14793395,,0,2B
14788967,,Avenida Presidente Antonio Carlos 881,,-19.90416987,-43.94456652,,,0,14793395,,0,2A
14788968,,Rua Aracy De Almeida 15,,-19.86061858,-43.90485443,,,0,,,0,
14788969,,Rua Maracaju 40,,-19.9405188,-43.96764492,,,0,,,0,
14788970,,Rua Ponte Nova 444,,-19.90865689,-43.93653336,,,0,,,0,
14788971,,Rua Professor Euclydes Ferreira 347,,-19.96986628,-43.97251271,,,0,,,0,
14788972,,Rua Edson Luiz Miranda 213,,-19.86191046,-43.9087252,,,0,,,0,
14788973,,Avenida Jefferson Coelho Da Silva 153,,-19.93394265,-43.90567244,,,0,,,0,
14788975,,Rua Pomba 700,,-19.86330306,-43.8976617,,,0,,,0,
14788976,,Rua Jose Felix Martins 1246,,-19.79325009,-43.98539526,,,0,,,0,
14788977,,Rua Paulo Piedade Campos 1220,,-19.95616435,-43.96937306,,,0,,,0,
14788978,,Rua Dos Expedicionarios 531,,-19.83741661,-43.97915763,,,0,,,0,
14788979,,Avenida Serra Do Navio 855,,-19.8265981,-43.90177964,,,0,,,0,
14788980,,Rua Bangu 35,,-19.9019902,-43.97597237,,,0,,,0,
14788981,,Avenida Amazonas 3410,,-19.93087129,-43.96451853,,,0,,,0,
14788982,,Rua Janauba 351,,-19.95401757,-44.0018392,,,0,,,0,
14788983,,Rua Geraldo Lopes Da Silva 70,,-19.78422824,-43.98113089,,,0,,,0,
14788984,,Avenida Raimundo Pedro Rodrigues 271,,-20.02044607,-44.02392134,,,0,,,0,
14788985,,Rua Guararapes 1077,,-19.9065689,-44.01659261,,,0,,,0,
14788986,,São Francisco,,-19.8773106,-43.95266003,,,1,,,1,
14788987,,Rua Alcides Lobo 81,,-19.92992177,-43.99427016,,,0,,,0,
14788988,,Ala Das Lathanias 633,,-19.8535046,-43.96278435,,,0,,,0,
14788989,,Avenida Vilarinho 1071,,-19.81825854,-43.95263886,,,0,14785511,,0,1A
14788990,,Avenida Vilarinho 1074,,-19.81749,-43.95302801,,,0,14785511,,0,1B
14788991,,Rua Wallace 279,,-19.87955256,-43.92022378,,,0,,,0,
14788993,,Rua Janauba 344,,-19.95409863,-44.00188905,,,0,,,0,
14788994,,Rua Camarugi 154,,-19.91552849,-43.97048542,,,0,,,0,
14788995,,Rua Furquim Werneck 800,,-19.83753668,-43.92060584,,,0,,,0,
14788996,,Rua Dos Camargos 7,,-19.79985893,-43.99842574,,,0,,,0,
14788997,,Rua Sete De Outubro 788,,-19.79045541,-43.9768203,,,0,,,0,
14788998,,Avenida Amazonas 3403,,-19.93108566,-43.96432509,,,0,,,0,
14788999,,Rua Itatiaiucu 75,,-19.86704804,-44.0046912,,,0,,,0,
14789000,,Est Da Baleia 5,,-19.93264675,-43.89770034,,,0,,,0,
14789001,,Est Da Baleia 7,,-19.93181319,-43.89772788,,,0,,,0,
14789002,,Rua Bicalho 60,,-19.96074016,-44.0133674,,,0,,,0,
14789003,,Avenida Vilarinho 1060,,-19.81784357,-43.95267955,,,0,,,0,
14789004,,Rua Araci 50,,-19.91243591,-44.02173754,,,0,,,0,
14789005,,Avenida Otacilio Negrao De Lima 8000,,-19.85493655,-44.00535436,,,0,,,0,
14789006,,Avenida Raja Gabaglia 1002,,-19.94366204,-43.95686549,,,0,,,0,
14789007,,Rua Itororo 172,,-19.91710175,-43.97126074,,,0,,,0,
14789008,,Avenida Otacilio Negrao De Lima 8001,,-19.85418563,-44.00581553,,,0,,,0,
14789009,,Rua Paulo Campos Mendes 51,,-19.82661336,-43.89810448,,,0,,,0,
14789010,,Avenida Alfredo Camarate 420,,-19.86696314,-43.97624435,,,0,,,0,
14789012,,"Rua Professora Gabriela Varela, 1335",,-19.82376739,-43.93361258,,,0,,,0,
14789013,,Rua Rainha Das Flores 400,,-19.91795463,-44.0229433,,,0,,,0,
14789014,,Rua Nacoes Unidas 82,,-19.99417902,-44.01337147,,,0,,,0,
14789015,,Rua Sebastiao Gomes Pereira 130,,-19.79393428,-43.95318039,,,0,,,0,
14789016,,Rua Guararapes 1090,,-19.90655341,-44.0166998,,,0,,,0,
14789017,,Rua Lagoa Da Prata 426,,-19.93914037,-43.9826271,,,0,,,0,
14789018,,Rua Dona Nicolina Lima 295,,-19.95273195,-43.97459385,,,0,,,0,
14789019,,Rua Estoril 274,,-19.87084737,-43.95268626,,,0,,,0,
14789020,,Rua Nelia 271,,-19.84299176,-43.95201517,,,0,,,0,
14789021,,Rua Flor Da Paixao 292,,-19.89837468,-43.98669432,,,0,,,0,
14789022,,"Rodovia Anel Rodoviario Celso M Azevedo, 623",,-19.96401726,-43.99808797,,,0,,,0,
14789023,,Rua Apostolo Paulo 297,,-19.79356314,-43.99487116,,,0,,,0,
14789024,,Rua Nelia 270,,-19.84290176,-43.95189124,,,0,,,0,
14789025,,Rua Manganes 199,,-19.88901289,-43.93363782,,,0,,,0,
14789026,,Rua Primeiro De Marco 260,,-19.95390108,-43.92133309,,,0,,,0,
14789027,,Rua Itapetinga 787,,-19.89241898,-43.94854236,,,0,,,0,
14789028,,Avenida Itaite 722,,-19.89765223,-43.89733488,,,0,,,0,
14789029,,Avenida Itaite 721,,-19.89756285,-43.89743379,,,0,,,0,
14789031,,Rod Anel Rodoviario Celso Mello Azevedo 2708,,-19.98344223,-43.98176972,,,0,,,0,
14789032,,Rua Cyro Borja 320,,-19.90682631,-43.93785371,,,0,,,0,
14789033,,Rua Agripino Grieco 365,,-19.83682384,-43.91619011,,,0,,,0,
14789034,,Avenida Nossa Senhora Do Carmo 1255,,-19.95086453,-43.93709778,,,0,,,0,
14789035,,Rua Para De Minas 280,,-19.91481336,-43.98379879,,,0,,,0,
14789036,,Rua Rainha Das Flores 417,,-19.91850555,-44.02195902,,,0,,,0,
14789037,,Rua Joao Samaha 1119,,-19.82233388,-43.96513442,,,0,,,0,
14789038,,Rua Jose Joaquim Dos Santos 33,,-19.82727853,-43.99510369,,,0,,,0,
